date_time_(UTC),channel,duration,https://archive.org/details/,text
10/17/2020 2:25,CNNW,7,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/1500,OBAMA TO CAMPAIGN FOR BIDEN IN PHILADELPHIA ON WEDNESDAY
10/17/2020 2:25,FOXNEWSW,7,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/1500,EUROPEAN COVID SPIKE PROVES LOCKDOWN FAILURES. . \u2014Jme' I'NGRLxl\u2014(AM 1 ANSI F L\u2014
10/17/2020 2:27,CNNW,4,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/1620,"POLLS SHOW BIDEN LEADING IN PENNSYLVANIA, MICHIGAN &W|SCONSIN. . Andrew Yang CN\\I Political Commentator"
10/17/2020 2:27,FOXNEWSW,10,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/1620,EUROPEAN COVID SPIKE PROVES LOCKDOWN FAILURES
10/17/2020 2:28,CNNW,7,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/1680,"POLLS SHOW BIDEN LEADING IN PENNSYLVANIA, MICHIGAN WISCONSIN"
10/17/2020 2:30,CNNW,6,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/1800,PRES. TRUMP A'I'I'ACKS LOOKS OF NBC. TOWN HALL MODERATOR SAVANNAH GUTHRIE
10/17/2020 2:30,FOXNEWSW,8,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/1800,ANGLE INVESTIGATION: WHY ARE GLOBAL FLU. . NUMBERS DRAMATICALLY DROPPING?. 1| I I 2\u00bb I' H II
10/17/2020 2:31,FOXNEWSW,13,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/1860,ANGLE INVESTIGATION: WHY ARE GI.OBAL FLU. NUMBERS DRAMATICALLY DROPPING?
10/17/2020 2:32,FOXNEWSW,4,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/1920,BIDEN: SOON COVID WILL HAVE KILLED. MORE AMERICANS THAN WORLD WAR II
10/17/2020 2:33,FOXNEWSW,7,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/1980,EUROPEAN COVID SPIKE PROVES LOCKDOWN FAILURES
10/17/2020 2:35,CNNW,6,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/2100,PRESIDENT TRUMP OPENLY BEGS WOMEN TO VOTE FOR HIM;. TRAILS BIDEN WITH FEMALE VOTERS IN NATIONAL POLLS
10/17/2020 2:37,CNNW,8,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/2220,"PRESIDENT TRUMP A'I'I'ACKS SAVANNAH GUTHRIE. AS HE TRAILS BIDEN AMONG FEMALE VOTERS\nPRESIDENT TRUMP OPENLY BEGS WOMEN TO VOTE FOR HIM,. TRAILS BIDEN IN NATIONAL POLLS AMONG FEMALE VOTERS"
10/17/2020 2:42,CNNW,8,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/2520,"FIRST swam. LADIES 1O:1,\u201d"
10/17/2020 2:43,CNNW,10,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/2580,PRESIDENT TRUMP OPENLY BEGS WOMEN TO VOTE FOR HIM;. TRAILS BIDEN IN NATIONAL POLLS AMONG FEMALE VOTERS
10/17/2020 2:53,CNNW,6,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/3180,NYT: TRUMP-SUPPORTING COMPANY BEHIND MAIL-IN BALLOT DELAY
10/17/2020 2:53,FOXNEWSW,6,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/3180,.-.;- ' - 'OIL - ' 'l-A A- 'II'. TRAFALGAR POLLSTER PREDICTS TRUMP WILL WIN. EXTREMELY TIGHT RACE IN THE MID-27O's
10/17/2020 2:55,CNNW,6,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/3300,NYT: TRUMP-SUPPORTING COMPANY BEHIND MAIL-IN BALLOT DELAY\nTHOUSANDS OF ABSENTEE BALLOTS DELAYED ACROSS OH & PA
10/17/2020 2:56,CNNW,6,CNNW_20201017_020000_CNN_Tonight_with_Don_Lemon/start/3360,THOUSANDS OF ABSENTEE BALLOTS DELAYED ACROSS OH & PA
10/17/2020 3:00,FOXNEWSW,5,FOXNEWSW_20201017_020000_The_Ingraham_Angle/start/3600,> WELCOME TO THE FAMILY. ZOEY!
10/17/2020 3:01,CNNW,6,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/60,BA'I'I'LE FOR KEY STATES: TRUMP CAMPAIGNS IN FLORIDA. AND GEORGIA; BIDEN HITS CAMPAIGN TRAIL IN MICHIGAN
10/17/2020 3:04,BBCNEWS,8,BBCNEWS_20201017_030400_,Paris knife attack. Victim was decapitated & another person is injured
10/17/2020 3:04,CNNW,3,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/240,FORMER W.H. CHIEF OF STAFF TELLS FRIENDS THAT. TRUMP 'IS THE MOST FLAWED PERSON' HE'S EVER MET
10/17/2020 3:05,BBCNEWS,3,BBCNEWS_20201017_030500_,Paris knife attack. French Education minister: It is an attack on the French nation
10/17/2020 3:06,BBCNEWS,9,BBCNEWS_20201017_030600_,Missile strike in Azerbaijan. At least six people dead after the city of Ganja is shelled
10/17/2020 3:07,BBCNEWS,7,BBCNEWS_20201017_030700_,"Editor, BBC Axeri Service"
10/17/2020 3:08,FOXNEWSW,7,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/480,"ANTI- SOCIAL. GROWING CALLS FOR CONGRESS TO REGULATE SOCIAL MEDIA. E 3' \u2014. , . t L 1. \u201cIr IL ' a"
10/17/2020 3:10,CNNW,7,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/600,I~_I_\u2014. . Jon Ossof'f (D) Georgia Senate Candidate
10/17/2020 3:11,CNNW,12,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/660,GEORGIA GOP SEN. PERDUE WILLFULLY MISPRONOUNCES. SEN. KAMALA HARRIS' NAME AT TRUMP RALLY
10/17/2020 3:15,CNNW,7,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/900,TRUMP TO HIT CAMPAIGN TRAIL IN WISCONSIN
10/17/2020 3:15,FOXNEWSW,8,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/900,PAST IS PROLOGUE. . BUSH V GORE A SMALL PICTURE OF WHAT COULD HAPPEN
10/17/2020 3:18,FOXNEWSW,8,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/1080,READY FOR BATTLE. LAWSUITS PILE UP IN SWING STATES. m TONIGHT m
10/17/2020 3:19,BBCNEWS,5,BBCNEWS_20201017_031900_,Disney racism warning. Advisory: These siereotypes were wrong then and are wrong now
10/17/2020 3:20,BBCNEWS,6,BBCNEWS_20201017_032000_,"Disney racism warning. Films include Dumbo, Peter Pan and Jungle Book"
10/17/2020 3:20,CNNW,8,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/1200,"UNITED STATES PASSES 8 MILLION CORONAVIRUS. CASES WITH MORE THAN 218,OOO DEATHS"
10/17/2020 3:21,CNNW,8,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/1260,"TRUMP TO HOLD RALLY IN WISCONSIN AS CASES,. DEATHS & HOSPITALIZATIONS HIT RECORD HIGHS\nKara Purviance Chairwoman, Rock County Board of Supervisors"
10/17/2020 3:22,CNNW,6,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/1320,"TRUMP TO HOLD RALLY IN WISCONSIN AS CASES,. DEATHS, & HOSPITALIZATIONS HIT RECORD HIGHS"
10/17/2020 3:23,CNNW,9,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/1380,TRUMP CLAIMS 'LIGHT AT THE END OF THE TUNNEL IS. NEAR' DESPITE SURGE IN COVID CASES
10/17/2020 3:24,CNNW,9,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/1440,"MORE THAN 68,OOO NEW COVID CASES REPORTED TODAY\nTRUMP CLAIMS 'LIGHT AT THE END OF THE TUNNEL IS. NEAR' DESPITE SURGE IN COVID CASES"
10/17/2020 3:24,FOXNEWSW,8,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/1440,'AMERICA'S FORGOTTEN' \u2014\ufb02a. IMMIGRATION DOCUMENTARY SNUBBED BY AMAZON & FACEBOOK
10/17/2020 3:25,CNNW,8,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/1500,"MORE THAN 68,OOO NEW COVID CASES REPORTED TODAY"
10/17/2020 3:25,FOXNEWSW,3,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/1500,'AMERICA'S FORGOTTEN' @. IMMIGRATION DOCUMENTARY SNUBBED av AMAZON & FACEBOOK. I
10/17/2020 3:25,MSNBCW,3,MSNBCW_20201017_020000_The_Way_I_See_It/start/5100,SEEKING ANSWERS ABOUT DEADLY AMBUSH
10/17/2020 3:30,BBCNEWS,6,BBCNEWS_20201017_033000_,1 Deadly attaCK 1n Parls
10/17/2020 3:32,CNNW,4,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/1920,"FIRST swam. LADmEs 1O:1,\"
10/17/2020 3:32,FOXNEWSW,7,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/1920,PROGRESSIVE PUSHBACK. \\ LEFT WING OF DEMOCRATIC PARTY MAKING NEW DEMANDS
10/17/2020 3:33,FOXNEWSW,7,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/1980,TOO FRIENDLY. LIBERALS CALL FOR SENATOR FEINSTEIN TO STEP DOWN
10/17/2020 3:34,CNNW,7,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/2040,VOTER TELLS BIDEN AT TOWN HALL THAT YOUNG BLACK VOTERS ARE. SKEPTICAL OF TAKING PART IN A SYSTEM THAT DOESN'T PROTECT THEM
10/17/2020 3:34,FOXNEWSW,10,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/2040,SENATE-CONFIRMED POSITIONS. \\ THIRTEEN DEMS DEMAND KEEPING OUT CORPORATE LOBBYISTS
10/17/2020 3:39,FOXNEWSW,3,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/2340,"BA'ITLEGROUND BLITZ TT. TRUMP, BIDEN VISIT KEY STATES AFTER DUELING TOWN HALLS. . ir ELECTION Phi :iTIT ir \u2014"
10/17/2020 3:42,CNNW,7,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/2520,UNIVERSITY OF ALABAMA ANNOUNCES COACH NICK SABAN HAS. TESTED NEGATIVE FOR COVID AFTER INITIAL POSITIVE TEST
10/17/2020 3:42,MSNBCW,11,MSNBCW_20201017_020000_The_Way_I_See_It/start/6120,THF WAV I SFF IT
10/17/2020 3:43,BBCNEWS,7,BBCNEWS_20201017_034300_,' I\ufb01ll can't fdrget the noise.. I.\
10/17/2020 3:43,CNNW,10,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/2580,ATLANTA FALCONS BECOME LATEST NFL TEAM TO SHUT. DOWN FACILITIES AFTER POSITIVE COVID-19 TEST
10/17/2020 3:43,FOXNEWSW,6,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/2580,Smileactives.com
10/17/2020 3:44,FOXNEWSW,7,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/2640,Special TV Offer. . . . Smileactives.com
10/17/2020 3:45,CNNW,4,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/2700,BIG TEN RESUMING COLLEGE FOOTBALL GAMES THIS WEEKEND. . Bob Costas OW Contributor
10/17/2020 3:46,CNNW,8,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/2760,BIG TEN RESUMING COLLEGE FOOTBALL GAMES THIS WEEKEND
10/17/2020 3:46,MSNBCW,11,MSNBCW_20201017_020000_The_Way_I_See_It/start/6360,PETE IUZAFIR T IVERED BARA KIBAMAA A ENATIR. . THF WAV I SFF IT
10/17/2020 3:47,BBCNEWS,7,BBCNEWS_20201017_034700_,If I go to this camp. it is exactly a prison.
10/17/2020 3:47,CNNW,12,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/2820,MLB REPORTS NO NEW COVlD-19 CASES AS. WORLD SERIES IS SET TO BEGIN NEXT WEEK
10/17/2020 3:47,FOXNEWSW,6,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/2820,COVlD-19 & CAMPAIGNING [4mm. CONCERNS OVER TRUMP INFECTIOUSNESS SPARKS LAWSUIT DEBATE '. mammal-IT \u2014
10/17/2020 3:48,FOXNEWSW,4,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/2880,COVID- 19 & CAMPAIGNING H. CONCERNS OVER TRUMP INFECTIOUSNESS SPARKS LAWSUIT m
10/17/2020 3:48,MSNBCW,10,MSNBCW_20201017_020000_The_Way_I_See_It/start/6480,THF WAV I SFF IT
10/17/2020 3:49,FOXNEWSW,4,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/2940,CAMPAIGN HEALTH. JUDGE REJECTS BID TO HALT TRUMP RALLY IN FLORIDA. . \u2014:Tram COURT \u2014 ;
10/17/2020 3:50,BBCNEWS,4,BBCNEWS_20201017_035000_,BEII NEWS
10/17/2020 3:50,MSNBCW,3,MSNBCW_20201017_020000_The_Way_I_See_It/start/6600,THF WAV I SFF IT\n1 : FMR. WHITE HOUSE PRESS SECRETARY. THF WAV I SFF IT
10/17/2020 3:51,CNNW,6,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/3060,ACTUAL PATIENTS. RESULTS MAY VARY.
10/17/2020 3:54,CNNW,3,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/3240,SCHWARZENEGGER & HOLDER TALK VOTER SUPPRESSION
10/17/2020 3:54,FOXNEWSW,10,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/3240,"I ' ' II O I. \""THIS GOOSE IS PRETI'Y MUCH COOKED\"". . DEMOCRATS KNOW THEY CAN'T STOP BARRETT CONFIRMATION"
10/17/2020 3:55,CNNW,6,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/3300,GO TO CNNHEROES.COM FOR THE FULL STORY
10/17/2020 3:55,FOXNEWSW,5,FOXNEWSW_20201017_030000_Fox_News_at_Night_With_Shannon_Bream/start/3300,PLAYING BY THE RULES. CRUZ ARGUES REPUBLICANS ACTING ACCORDING TO PRECEDENT
10/17/2020 3:55,MSNBCW,3,MSNBCW_20201017_020000_The_Way_I_See_It/start/6900,THF WAV I SFF IT
10/17/2020 3:59,MSNBCW,7,MSNBCW_20201017_020000_The_Way_I_See_It/start/7140,1 : FMR. WHITE HOUSE PRESS SECRETARY. THF WAV I SFF IT
10/17/2020 4:00,CNNW,8,CNNW_20201017_030000_CNN_Tonight_with_Don_Lemon/start/3600,MAYOR LONDON BREED
10/17/2020 4:00,MSNBCW,4,MSNBCW_20201017_020000_The_Way_I_See_It/start/7200,THF WAV I SFF IT
10/17/2020 4:01,CNNW,6,CNNW_20201017_040000_Anderson_Cooper_360/start/60,THIS IS NOT NORMAL. NOT EVEN CLOSE.
10/17/2020 4:02,MSNBCW,8,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/120,NIXON RAN AGAINST HUBERT HUMPHREY IN THE 1968 ELECTION
10/17/2020 4:04,BBCNEWS,13,BBCNEWS_20201017_040400_,Paris knife attack. French police say they have shot and killed a suspect
10/17/2020 4:06,BBCNEWS,4,BBCNEWS_20201017_040600_,Missile strike in Azerbaijan. At least six people dead after the city of Ganja is shelled
10/17/2020 4:06,MSNBCW,9,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/360,NIXON AND HUMPHREY COMPETED IN DUELING. TELETHONS INSTEAD OF A DEBATE IN 1968
10/17/2020 4:07,BBCNEWS,6,BBCNEWS_20201017_040700_,Missile strike in Azerbaijan. Alerbaijan's second-largest city bombed by Armenian forces
10/17/2020 4:07,CNNW,13,CNNW_20201017_040000_Anderson_Cooper_360/start/420,RUDY GIULIANI'S DAUGHTER ENDORSES BIDEN. . Caroline Rose Giuliani Filmmaker
10/17/2020 4:08,BBCNEWS,5,BBCNEWS_20201017_040800_,Bulgaria protests. Thousands of ami-governmem protesters in Sofia\nChile protests. . Anti-government demonstrations began a year ago
10/17/2020 4:08,MSNBCW,7,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/480,TRUMP HOLDS CROWDED RALLIES IN FLORIDA
10/17/2020 4:09,CNNW,12,CNNW_20201017_040000_Anderson_Cooper_360/start/540,RUDY GIULIANI'S DAUGHTER ENDORSES BIDEN
10/17/2020 4:10,BBCNEWS,10,BBCNEWS_20201017_041000_,E\ufb02l NEWS
10/17/2020 4:11,CNNW,9,CNNW_20201017_040000_Anderson_Cooper_360/start/660,RUDY GIULIANI'S DAUGHTER ENDORSES BIDEN. . Caroline Rose Giuliani Filmmaker
10/17/2020 4:12,CNNW,5,CNNW_20201017_040000_Anderson_Cooper_360/start/720,RUDY GIULIANI'S DAUGHTER ENDORSES BIDEN
10/17/2020 4:15,FOXNEWSW,6,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/900,DUELING TRUMP; BIDEN TOWN HALLS. . PRESIDENT FACED MUCH TOUGHER QUESTIONS AT HIS NBC EVENT
10/17/2020 4:16,FOXNEWSW,9,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/960,MEDIA ANALYST STEVE KRAKAUER: BIDEN WAS GENTLY. . NUDGED TOWARD HIS PREDETERMINED TALKING POINTS
10/17/2020 4:17,FOXNEWSW,6,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/1020,. TRUMP PEPPERED WITH TOUGH QUESTIONS AT TOWN HALL
10/17/2020 4:18,CNNW,12,CNNW_20201017_040000_Anderson_Cooper_360/start/1080,TRUMP AVOIDS DENOUNCING QANON
10/17/2020 4:20,BBCNEWS,3,BBCNEWS_20201017_040000_BBC_News/start/1200,Disney racism warning. Disney+ strengthens content advisory notice for racism
10/17/2020 4:20,CNNW,4,CNNW_20201017_040000_Anderson_Cooper_360/start/1200,TRUMP AVOIDS DENOUNCING QANON\nTRUMP AVOIDS DENOUNCING QANON. . GarvTuchman Q\\N National Correspondent
10/17/2020 4:20,MSNBCW,7,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/1200,SEN. JONI ERNST FACES CRITICISM AFTER DEBATE. FLUB OVER THE PRICE OF SOYBEANS IN IOWA
10/17/2020 4:21,BBCNEWS,9,BBCNEWS_20201017_040000_BBC_News/start/1260,Disney racism warning. A stereotype warning \ufb02ashes up fora number of \ufb01lms
10/17/2020 4:21,CNNW,10,CNNW_20201017_040000_Anderson_Cooper_360/start/1260,TRUMP AVOIDS DENOUNCING QANON
10/17/2020 4:22,BBCNEWS,4,BBCNEWS_20201017_040000_BBC_News/start/1320,Disney racism warning. A siereotype warning flashes up fora numberof\ufb01lms
10/17/2020 4:23,BBCNEWS,6,BBCNEWS_20201017_040000_BBC_News/start/1380,Disney racism warning. Advisory: These siereotypes were wrong then and are wrong now
10/17/2020 4:23,CNNW,5,CNNW_20201017_040000_Anderson_Cooper_360/start/1380,"TRUMP: \""I KNOW NOTHING ABOUT QANON\"
10/17/2020 4:25,BBCNEWS,11,BBCNEWS_20201017_040000_BBC_News/start/1500,EEII NEWS
10/17/2020 4:26,CNNW,6,CNNW_20201017_040000_Anderson_Cooper_360/start/1560,"TRUMP: \""I KNOW NOTHING ABOUT QANON\"". . Kevin Roose New York Times Technology Columnist"
10/17/2020 4:28,CNNW,4,CNNW_20201017_040000_Anderson_Cooper_360/start/1680,HOW VULNERABLE ARE THE MASKLESS CROWDS?
10/17/2020 4:28,FOXNEWSW,9,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/1680,"HUNTER BIDEN' S ASSOCIATE: \""WE GOT HIM HIS. MEETING AT THE WH MONDAY FOR THE CHINESE FOLKS\"
10/17/2020 4:32,FOXNEWSW,9,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/1920,E PROMO CODE 7. . mm\u2014
10/17/2020 4:33,CNNW,13,CNNW_20201017_040000_Anderson_Cooper_360/start/1980,"U.S. REACHES 8 MILLION COVlD-19 CASES, AS THE. PACE OF NEW INFECTIONS SIGNALS A TOUGH WINTER"
10/17/2020 4:33,MSNBCW,7,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/1980,SEN. PERDUE MOCKS PRONUNCIATION OF KAMALA HARRIS'S NAME
10/17/2020 4:36,MSNBCW,5,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/2160,"INCLUDING ALS/LOU GEHRIG'S DISEASE, MVASTHENIA GRAVIS OR LAMBERT-EATON SYNDROP"
10/17/2020 4:37,FOXNEWSW,7,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/2220,"l ' ' o o ' ; ' ' O - V. PRO-LIFE ACTIVIST, WHO USED TO BE ENGAGED TO. STEVEN TYLER. HAD A HORRIFIC ABORTION EXPERIENCE"
10/17/2020 4:38,FOXNEWSW,3,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/2280,"PRO- LIFE ACTIVIST, WHO USED TO BE ENGAGED TO. STEVEN TYLER. HAD A HORRIFIC ABORTION EXPERIENCE"
10/17/2020 4:39,FOXNEWSW,6,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/2340,I A ' o o ' z - ' o - V. PRO-LIFE ACTIVIST: I'M SPEAKING FROM PERSONAL. EXPERIENCE THAT ABORTION DOES DAMAGE TO WOMEN
10/17/2020 4:40,FOXNEWSW,14,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/2400,l ' ' I o ' : ' ' O - V. PRO-LIFE ACTIVIST: PEOPLE NEED TO STOP. ATI'ACKING JUDGE BARRE'IT FOR BEING PRO-LIFE
10/17/2020 4:42,FOXNEWSW,6,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/2520,"FEDERAL PROSECUTOR: \""VAST MAJORITY\"" OF. FENTANYL COMES FROM LABS IN CHINA"
10/17/2020 4:43,MSNBCW,5,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/2580,VIRUS CASES SURGE AS U.S. APPROACHES 3RD PEAK
10/17/2020 4:44,CNNW,4,CNNW_20201017_040000_Anderson_Cooper_360/start/2640,E. . @2O19 ALLERGANV ALL RIGHTS RESERVED. ALL TRADEMARKS ARE THE PROPERTY OF THEIR RESPECTIVE OWNERS. BCTIZ733I oe/
10/17/2020 4:44,MSNBCW,8,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/2640,PANDEMIC INFECTION RATE AT LEVEL NOT SEEN SINCE JULY
10/17/2020 4:45,MSNBCW,7,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/2700,"U.S. REACHES 8M+ VIRUS CASES, NEARLY 22O,OOO DEATHS\nDR_ ASH I SH J HA BROWN SCHOOL OF PUBLIC HEALTH"
10/17/2020 4:46,MSNBCW,7,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/2760,"U.S. REACHES 8M+ VIRUS CASES, NEARLY 22O,OOO DEATHS"
10/17/2020 4:47,CNNW,6,CNNW_20201017_040000_Anderson_Cooper_360/start/2820,HUNDREDS OF THOUSANDS MORE. WATCH BIDEN TOWNHALL THAN TRUMP'S
10/17/2020 4:47,MSNBCW,6,MSNBCW_20201017_040000_The_Rachel_Maddow_Show/start/2820,PANDEMIC INFECTION RATE AT LEVEL NOT SEEN SINCE JULY\nDR- ASHISH JHA Imam
10/17/2020 4:48,CNNW,6,CNNW_20201017_040000_Anderson_Cooper_360/start/2880,"David Axelrod I Former SeniorAdviser, Obama Admin."
10/17/2020 4:49,CNNW,14,CNNW_20201017_040000_Anderson_Cooper_360/start/2940,HUNDREDS OF THOUSANDS MORE. WATCH BIDEN TOWNHALL THAN TRUMP'S
10/17/2020 4:49,FOXNEWSW,10,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/2940,GOVERNOR CUOMO RELEASES BOOK WHICH. CONGRATULATES HIS HANDLING OF THE PANDEMIC
10/17/2020 4:50,FOXNEWSW,4,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/3000,"I CUOMO: II\"" S \""REPREHENSIBLE\"" AND \""CRUEL\"" TO THE. FAMILIES TO BLAME ME FOR NURSING HOME DEATHS"
10/17/2020 4:53,CNNW,6,CNNW_20201017_040000_Anderson_Cooper_360/start/3180,PRES. TRUMP CONTINUES TO HOLD. POTENTIAL VIRUS SUPERSPREADER EVENTS
10/17/2020 4:58,FOXNEWSW,9,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/3480,BIN LADEN' 'S-NIECE': BEING PRO- TRUMP IS MORE. i PROBLEMATIC THAN CARRYING MY UNCLE' 5 NAME
10/17/2020 5:00,CNNW,7,CNNW_20201017_040000_Anderson_Cooper_360/start/3600,PRES. TRUMP A'I'I'ACKS LOOKS OF NBC. TOWN HALL MODERATOR SAVANNAH GUTHRIE
10/17/2020 5:00,FOXNEWSW,5,FOXNEWSW_20201017_040000_Tucker_Carlson_Tonight/start/3600,BIN LADEN' S NIECE: A JOE BIDEN & I(AMAI.A HARRIS. ADMINISTRATION WOULD BRING AMERICA TO ITS KNEES
10/17/2020 5:01,CNNW,11,CNNW_20201017_050000_Cuomo_Prime_Time/start/60,BIDEN &TRUMP MAKE THEIR CASE ON CORONAVIRUS RESPONSE
10/17/2020 5:03,CNNW,8,CNNW_20201017_050000_Cuomo_Prime_Time/start/180,"U.S. TOPS 8,OOO,OOO CORONAVIRUS CASES"
10/17/2020 5:05,CNNW,7,CNNW_20201017_050000_Cuomo_Prime_Time/start/300,TRUMP HOLDS CAMPAIGN RALLY WITH MOSTLY-MASKLESS CROWD. ONE DAY AFTER NEW CASES REACH HIGHEST POINT SINCE AUGUST
10/17/2020 5:06,CNNW,10,CNNW_20201017_050000_Cuomo_Prime_Time/start/360,DR. FAUCI: NOT TOO LATE TO AVOID A NATIONAL SHUTDOWN
10/17/2020 5:08,CNNW,4,CNNW_20201017_050000_Cuomo_Prime_Time/start/480,WH USES PHOTO FROM LIKELY SUPERSPREADER. EVENT TO PROMOTE REOPENING OF GARDEN TOURS
10/17/2020 5:09,CNNW,9,CNNW_20201017_050000_Cuomo_Prime_Time/start/540,"TRUMP BASELESSLY CLAIMS U.S. IS \""ROUNDING THE TURN\"
10/17/2020 5:13,CNNW,5,CNNW_20201017_050000_Cuomo_Prime_Time/start/780,COVID-19 INFECTIONS AND HOSPITALIZATIONS SURGE IN U.S.
10/17/2020 5:21,CNNW,12,CNNW_20201017_050000_Cuomo_Prime_Time/start/1260,TRUMP AMPLIFIES THREATS FROM RUSSIA & CONSPIRACY THEORIES
10/17/2020 5:24,CNNW,6,CNNW_20201017_050000_Cuomo_Prime_Time/start/1440,TRUMP AMPLIFIES THREATS FROM RUSSIA & CONSPIRACY THEORIES. Miles Taylor Former Chief of Staff to DHS Secy Kirstjen Nielsen
10/17/2020 5:26,CNNW,5,CNNW_20201017_050000_Cuomo_Prime_Time/start/1560,"TRUMP AMPLIFIES THREATS FROM RUSSIA & CONSPIRACY THEORIES. . Michael lsikof'f Host, \""Conspiracyland\"" Podcast"
10/17/2020 5:27,CNNW,9,CNNW_20201017_050000_Cuomo_Prime_Time/start/1620,TRUMP AMPLIFIES THREATS FROM RUSSIA & CONSPIRACY THEORIES
